image_path,class_label,attributes,caption,instance_id,mapped_class,split
images/team25_cup_12.jpg,tableware_cup,"""color:pink;material:clay;condition:new;shape:cylindrical""","""pink color cup with ridges""",,Cup,train
images/team25_cup_13.jpg,tableware_cup,"""color:pink;material:clay;condition:new;shape:cylindrical""","""pink color cup with ridges""",,Cup,val
images/team25_cup_14.jpg,tableware_cup,"""color:pink;material:clay;condition:new;shape:cylindrical""","""pink color cup with ridges""",,Cup,train
images/team25_cup_15.jpg,tableware_cup,"""color:pink;material:clay;condition:new;shape:cylindrical""","""pink color cup with ridges""",,Cup,train
images/team25_cup_16.jpg,tableware_cup,"""color:white;material:metal;condition:new;shape:cylindrical""","""large size white color cup with big handle""",,Cup,train
images/team25_cup_17.jpg,tableware_cup,"""color:white;material:metal;condition:new;shape:cylindrical""","""large size white color cup with big handle""",,Cup,train
images/team25_cup_18.jpg,tableware_cup,"""color:white;material:metal;condition:new;shape:cylindrical""","""large size white color cup with big handle""",,Cup,train
images/team25_cup_19.jpg,tableware_cup,"""color:white;material:metal;condition:new;shape:cylindrical""","""large size white color cup with big handle""",,Cup,val
images/team25_cup_20.jpg,tableware_cup,"""color:white;material:metal;condition:new;shape:cylindrical""","""large size white color cup with big handle""",,Cup,train
images/team25_cup_21.jpg,tableware_cup,"""color:white;material:clay;condition:new;shape:cylindrical""","""simple cup with small handle in white color""",,Cup,train
images/team25_cup_22.jpg,tableware_cup,"""color:white;material:clay;condition:new;shape:cylindrical""","""simple cup with small handle in white color""",,Cup,train
images/team25_cup_23.jpg,tableware_cup,"""color:white;material:clay;condition:new;shape:cylindrical""","""simple cup with small handle in white color""",,Cup,train
images/team25_cup_24.jpg,tableware_cup,"""color:green;material:clay;condition:new;shape:cylindrical""","""simple cup with small handle in green color""",,Cup,train
images/team25_cup_25.jpg,tableware_cup,"""color:white;material:clay;condition:new;shape:cylindrical""","""simple cup with small handle in white color""",,Cup,val
images/team25_cup_26.jpg,tableware_cup,"""color:blue;material:metal;condition:new;shape:cylindrical""","""cup with sipper and rubber for warmth protection""",,Cup,val
images/team25_cup_27.jpg,tableware_cup,"""color:blue;material:metal;condition:new;shape:cylindrical""","""cup with sipper and rubber for warmth protection""",,Cup,train
images/team25_cup_28.jpg,tableware_cup,"""color:blue;material:metal;condition:new;shape:cylindrical""","""cup with sipper and rubber for warmth protection""",,Cup,train
images/team25_cup_29.jpg,tableware_cup,"""color:blue;material:metal;condition:new;shape:cylindrical""","""cup with sipper and rubber for warmth protection""",,Cup,train
images/team25_cup_30.jpg,tableware_cup,"""color:blue;material:metal;condition:new;shape:cylindrical""","""cup with sipper and rubber for warmth protection""",,Cup,train
images/team25_cup_31.jpg,tableware_cup,"""color:black;material:clay;condition:new;shape:cylindrical""","""black cup with cover and short ridges""",,Cup,val
images/team25_cup_32.jpg,tableware_cup,"""color:black;material:clay;condition:new;shape:cylindrical""","""black cup with cover and short ridges""",,Cup,train
images/team25_cup_33.jpg,tableware_cup,"""color:pink;material:clay;condition:new;shape:cylindrical""","""pink cup with cover and short ridges""",,Cup,train
images/team25_cup_34.jpg,tableware_cup,"""color:red;material:clay;condition:new;shape:cylindrical""","""red cup with cover and short ridges""",,Cup,train
images/team25_cup_35.jpg,tableware_cup,"""color:pink;material:clay;condition:new;shape:cylindrical""","""pink cup with cover and short ridges""",,Cup,val
images/team25_cup_36.jpg,tableware_cup,"""color:blue;material:metal;condition:new;shape:cylindrical""","""small blue cup with cover""",,Cup,train
images/team25_cup_37.jpg,tableware_cup,"""color:blue;material:metal;condition:new;shape:cylindrical""","""small blue cup with cover""",,Cup,train
images/team25_cup_38.jpg,tableware_cup,"""color:blue;material:metal;condition:new;shape:cylindrical""","""small blue cup with cover""",,Cup,val
images/team25_cup_39.jpg,tableware_cup,"""color:blue;material:metal;condition:new;shape:cylindrical""","""small blue cup with cover""",,Cup,train
images/team25_cup_40.jpg,tableware_cup,"""color:blue;material:metal;condition:new;shape:cylindrical""","""small blue cup with cover""",,Cup,train
images/team25_cup_41.jpg,tableware_cup,"""color:green;material:clay;condition:new;shape:cylindrical""","""green cup with design on it""",,Cup,train
images/team25_cup_42.jpg,tableware_cup,"""color:green;material:clay;condition:new;shape:cylindrical""","""green cup with design on it""",,Cup,train
images/team25_cup_43.jpg,tableware_cup,"""color:green;material:clay;condition:new;shape:cylindrical""","""green cup with design on it""",,Cup,val
images/team25_cup_44.jpg,tableware_cup,"""color:green;material:clay;condition:new;shape:cylindrical""","""green cup with design on it""",,Cup,train
images/team25_cup_45.jpg,tableware_cup,"""color:green;material:clay;condition:new;shape:cylindrical""","""green cup with design on it""",,Cup,train
images/team25_cup_46.jpg,tableware_cup,"""color:pink;material:clay;condition:new;shape:cylindrical""","""simple cup in pink color""",,Cup,train
images/team25_cup_47.jpg,tableware_cup,"""color:pink;material:clay;condition:new;shape:cylindrical""","""simple cup in pink color""",,Cup,val
images/team25_cup_48.jpg,tableware_cup,"""color:pink;material:clay;condition:new;shape:cylindrical""","""simple cup in pink color""",,Cup,train
images/team25_cup_49.jpg,tableware_cup,"""color:pink;material:clay;condition:new;shape:cylindrical""","""simple cup in pink color""",,Cup,train
images/team25_cup_50.jpg,tableware_cup,"""color:pink;material:clay;condition:new;shape:cylindrical""","""simple cup in pink color""",,Cup,train
images/team25_cup_51.jpg,tableware_cup,"""color:red;material:clay;condition:new;shape:cylindrical""","""simple cup in red color""",,Cup,train
images/team25_cup_52.jpg,tableware_cup,"""color:red;material:clay;condition:new;shape:cylindrical""","""simple cup in red color""",,Cup,train
images/team25_cup_53.jpg,tableware_cup,"""color:yellow;material:clay;condition:new;shape:cylindrical""","""simple cup in yellow color""",,Cup,train
images/team25_cup_54.jpg,tableware_cup,"""color:yellow;material:clay;condition:broken;shape:cylindrical""","""simple cup in yellow color""",,Cup,train
images/team25_cup_55.jpg,tableware_cup,"""color:orange;material:clay;condition:broken;shape:cylindrical""","""simple cup in orange color""",,Cup,train
images/team25_cup_56.jpg,tableware_cup,"""color:blue;material:clay;condition:new;shape:cylindrical""","""blue cup with nice diamond design""",,Cup,train
images/team25_cup_57.jpg,tableware_cup,"""color:blue;material:clay;condition:new;shape:cylindrical""","""blue cup with glossy finish""",,Cup,train
images/team25_cup_58.jpg,tableware_cup,"""color:blue;material:clay;condition:new;shape:cylindrical""","""blue cup with nice diamond design""",,Cup,train
images/team25_cup_59.jpg,tableware_cup,"""color:blue;material:clay;condition:new;shape:cylindrical""","""blue cup with glossy finish""",,Cup,train
images/team25_cup_60.jpg,tableware_cup,"""color:blue;material:clay;condition:new;shape:cylindrical""","""blue cup with glossy finish""",,Cup,train
images/team25_mouse_01.jpg,electronics_mouse,"""color:black;material:plastic;condition:new;shape:oval""","""wirless black mouse with rgb lighting and side clickers""",,mouse,train
images/team25_mouse_02.jpg,electronics_mouse,"""color:black;material:plastic;condition:new;shape:oval""","""wirless black mouse with rgb lighting and side clickers""",,mouse,train
images/team25_mouse_03.jpg,electronics_mouse,"""color:black;material:plastic;condition:new;shape:oval""","""wirless black mouse with rgb lighting and side clickers""",,mouse,train
images/team25_mouse_04.jpg,electronics_mouse,"""color:black;material:plastic;condition:new;shape:oval""","""wirless black mouse with rgb lighting and side clickers""",,mouse,train
images/team25_mouse_05.jpg,electronics_mouse,"""color:black;material:plastic;condition:new;shape:oval""","""wirless black mouse with rgb lighting and side clickers""",,mouse,train
images/team25_mouse_06.jpg,electronics_mouse,"""color:black;material:plastic;condition:new;shape:oval""","""zebronics simple black wired mouse""",,mouse,train
images/team25_mouse_07.jpg,electronics_mouse,"""color:black;material:plastic;condition:new;shape:oval""","""zebronics simple black wired mouse""",,mouse,train
images/team25_mouse_08.jpg,electronics_mouse,"""color:black;material:plastic;condition:new;shape:oval""","""zebronics simple black wired mouse""",,mouse,train
images/team25_mouse_09.jpg,electronics_mouse,"""color:black;material:plastic;condition:new;shape:oval""","""zebronics simple black wired mouse""",,mouse,train
images/team25_mouse_10.jpg,electronics_mouse,"""color:black;material:plastic;condition:new;shape:oval""","""zebronics simple black wired mouse""",,mouse,train
images/team25_mouse_11.jpg,electronics_mouse,"""color:white;material:plastic;condition:new;shape:oval""","""white mouse with button for senstivity control""",,mouse,train
images/team25_mouse_12.jpg,electronics_mouse,"""color:white;material:plastic;condition:new;shape:oval""","""white mouse with button for senstivity control""",,mouse,train
images/team25_mouse_13.jpg,electronics_mouse,"""color:white;material:plastic;condition:new;shape:oval""","""white mouse with button for senstivity control""",,mouse,train
images/team25_mouse_14.jpg,electronics_mouse,"""color:white;material:plastic;condition:new;shape:oval""","""white mouse with button for senstivity control""",,mouse,train
images/team25_mouse_15.jpg,electronics_mouse,"""color:white;material:plastic;condition:new;shape:oval""","""white mouse with button for senstivity control""",,mouse,train
images/team25_mouse_16.jpg,electronics_mouse,"""color:black;material:plastic;condition:new;shape:oval""","""zebronics wireless mouse with rgb light""",,mouse,train
images/team25_mouse_17.jpg,electronics_mouse,"""color:black;material:plastic;condition:new;shape:oval""","""zebronics wireless mouse with rgb light""",,mouse,train
images/team25_mouse_18.jpg,electronics_mouse,"""color:black;material:plastic;condition:new;shape:oval""","""zebronics wireless mouse with rgb light""",,mouse,val
images/team25_mouse_19.jpg,electronics_mouse,"""color:black;material:plastic;condition:new;shape:oval""","""zebronics wireless mouse with rgb light""",,mouse,val
images/team25_mouse_20.jpg,electronics_mouse,"""color:black;material:plastic;condition:new;shape:oval""","""zebronics wireless mouse with rgb light""",,mouse,val
images/team25_mouse_21.jpg,electronics_mouse,"""color:white;material:plastic;condition:new;shape:oval""","""simple white wireless mouse in elongated shape""",,mouse,train
